"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-09","-15.4","H,,S",,,"-21.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-10","-6.4","H,,S",,,"-20.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-11","3.4","H,,S",,,"-10.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-12","-1.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-13","-9.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-14","-15.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-15","-12.1","H,,S",,,"-18.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-16","-9.8","H,,S",,,"-15.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-17","-7.8","H,,S",,,"-13.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-18","-5.9","H,,S","-2.0",",,S","-12.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-19","-9.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-20","-10.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-21","-12.9","H,,S",,,"-19.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-22","-16.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-23","-15.8","H,,S",,,"-23.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-24","-13.6","H,,S",,,"-21.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-25","-12.5","H,,S",,,"-20.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-26","-12.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-27","-12.2","H,,S",,,"-19.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-28","-11.4","H,,S",,,"-17.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-02-29","-11.1","H,,S",,,"-16.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-01","-6.8","H,,S",,,"-14.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-02","-8.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-03","-6.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-04","-1.6","H,,S",,,"-9.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-05","-0.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-06","-2.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-07","-5.3","H,,S",,,"-10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-08","-7.1","H,,S",,,"-11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-09","-9.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-10","-8.1","H,,S",,,"-14.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-11","-5.0","H,,S",,,"-11.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-12","-1.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-13","-6.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-14","-3.6","H,,S",,,"-11.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-15","6.3","H,,S",,,"-7.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-16","7.6","H,,S",,,"0.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-17","9.1","H,,S",,,"1.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-18","0.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-19","1.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-20","5.3","H,,S",,,"-4.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-21","2.1","H,,S",,,"-1.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-22","1.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-23","-0.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-24","1.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-25","5.7","H,,S",,,"-5.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-26","5.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-27","4.1","H,,S",,,"-3.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-28","9.9","H,,S",,,"0.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-29","5.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-30","4.2","H,,S",,,"-1.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-03-31","10.2","H,,S",,,"0.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-01","9.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-02","4.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-03","3.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-04","5.4","H,,S",,,"-4.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-05","7.8","H,,S",,,"-1.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-06","13.8","H,,S",,,"5.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-07","4.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-08","1.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-09","-0.9","H,,S",,,"-5.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-10","1.4","H,,S",,,"-5.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-11","5.4","H,,S",,,"-4.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-12","3.0","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-13","5.3","H,,S",,,"-3.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-14","9.4","H,,S",,,"2.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-15","10.5","H,,S",,,"6.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-16","6.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-17","5.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-18","8.8","H,,S",,,"1.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-19","13.3","H,,S",,,"4.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-20","12.8","H,,S",,,"8.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-21","13.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-22","8.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-23","7.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-24","10.8","H,,S",,,"1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-25","8.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-26","9.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-27","9.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-28","12.3","H,,S",,,"1.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-29","13.7","H,,S",,,"3.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-04-30","14.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-01","12.5","H,,S",,,"7.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-02","12.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-03","8.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-04","11.0","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-05","16.9","H,,S",,,"4.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-06","10.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-07","12.3","H,,S",,,"5.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-08","14.8","H,,S",,,"8.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-09","15.4","H,,S",,,"3.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-10","17.4","H,,S",,,"10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-11","20.1","H,,S",,,"12.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-12","8.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-13","14.2","H,,S",,,"5.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-14","14.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-15","10.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-16","10.1","H,,S",,,"6.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-17","21.8","H,,S",,,"8.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-18","25.4","H,,S",,,"18.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-19","24.8","H,,S",,,"19.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-20","24.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-21","18.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-22","17.5","H,,S",,,"10.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-23","19.3","H,,S",,,"11.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-24","14.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-25","16.9","H,,S",,,"12.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-26","13.4","H,,S",,,"10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-27","17.9","H,,S",,,"9.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-28","23.2","H,,S",,,"14.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-29","17.7","H,,S",,,"13.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-30","13.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-05-31","17.7","H,,S",,,"8.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-01","20.9","H,,S",,,"13.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-02","19.9","H,,S",,,"14.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-03","21.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-04","19.3","H,,S",,,"13.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-05","25.1","H,,S",,,"15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-06","18.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-07","19.2","H,,S",,,"11.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-08","17.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-09","19.9","H,,S",,,"11.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-10","18.1","H,,S",,,"15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-11","16.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-12","17.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-13","18.0","H,,S",,,"12.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-14","19.5","H,,S",,,"14.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-15","22.1","H,,S",,,"15.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-16","19.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-17","20.9","H,,S",,,"16.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-18","18.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-19","19.8","H,,S",,,"15.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-20","23.0","H,,S",,,"15.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-21","21.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-22","21.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-23","17.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-24","18.3","H,,S",,,"14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-25","19.9","H,,S",,,"16.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-26","20.9","H,,S",,,"15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-27","23.6","H,,S",,,"16.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-28","25.6","H,,S",,,"20.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-29","22.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-06-30","19.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-01","19.9","H,,S",,,"15.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-02","22.4","H,,S",,,"15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-03","25.7","H,,S",,,"18.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-04","26.8","H,,S",,,"21.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-05","25.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-06","26.2","H,,S",,,"19.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-07","27.8","H,,S",,,"24.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-08","25.9","H,,S",,,"22.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-09","25.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-10","27.8","H,,S",,,"20.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-11","29.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-12","20.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-13","22.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-14","20.9","H,,S",,,"15.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-15","23.5","H,,S",,,"17.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-16","21.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-17","20.1","H,,S",,,"18.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-18","23.3","H,,S",,,"17.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-19","26.1","H,,S",,,"19.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-20","25.5","H,,S",,,"21.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-21","26.5","H,,S",,,"21.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-22","24.1","H,,S",,,"21.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-23","24.0","H,,S",,,"21.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-24","23.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-25","22.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-26","23.6","H,,S",,,"16.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-27","23.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-28","24.8","H,,S",,,"17.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-29","24.3","H,,S",,,"20.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-30","26.3","H,,S",,,"20.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-07-31","25.7","H,,S",,,"22.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-01","26.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-02","27.7","H,,S",,,"21.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-03","29.5","H,,S",,,"22.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-04","28.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-05","24.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-06","22.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-07","20.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-08","22.5","H,,S",,,"14.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-09","24.9","H,,S",,,"16.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-10","27.3","H,,S",,,"23.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-11","28.5","H,,S",,,"25.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-12","25.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-13","26.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-14","23.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-15","22.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-16","21.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-17","23.1","H,,S",,,"15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-18","22.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-19","22.0","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-20","23.8","H,,S",,,"14.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-21","21.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-22","22.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-23","23.8","H,,S",,,"15.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-24","22.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-25","16.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-26","19.6","H,,S",,,"10.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-27","20.3","H,,S",,,"13.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-28","20.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-29","19.3","H,,S",,,"12.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-30","16.2","H,,S",,,"14.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-08-31","20.3","H,,S",,,"15.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-01","18.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-02","18.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-03","22.1","H,,S",,,"16.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-04","21.2","H,,S",,,"8.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-05","20.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-06","20.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-07","21.5","H,,S",,,"16.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-08","19.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-09","17.0","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-10","16.9","H,,S",,,"14.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-11","16.1","H,,S",,,"14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-12","18.2","H,,S",,,"14.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-13","17.9","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-14","19.8","H,,S",,,"14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-15","18.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-16","16.4","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-17","13.5","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-18","14.4","H,,S",,,"7.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-19","15.7","H,,S",,,"9.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-20","17.8","H,,S",,,"10.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-21","18.8","H,,S",,,"11.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-22","19.8","H,,S",,,"12.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-23","18.3","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-24","17.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-25","13.0","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-26","14.4","H,,S",,,"7.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-27","5.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-28","9.7","H,,S",,,"0.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-29","12.2","H,,S",,,"5.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-09-30","14.6","H,,S",,,"8.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-01","16.4","H,,S",,,"9.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-02","12.2","H,,S",,,"6.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-03","5.1","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-04","5.9","H,,S",,,"1.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-05","5.1","H,,S",,,"0.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-06","5.2","H,,S",,,"-0.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-07","7.4","H,,S",,,"-0.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-08","2.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-09","3.8","H,,S",,,"-1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-10","3.7","H,,S",,,"-0.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-11","4.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-12","4.5","H,,S",,,"-0.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-13","6.7","H,,S",,,"-1.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-14","12.0","H,,S",,,"0.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-15","16.9","H,,S",,,"8.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-16","13.8","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-17","4.2","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-18","6.7","H,,S",,,"0.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-19","0.7","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-20","1.4","H,,S",,,"-5.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-21","-0.6","H,,S",,,,
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2016-10-22","0.1","H,,S",,,"-5.2",",,S"
